Day,Species,Bat freq,Datalogger,Date,BPM,Power,day_name,Time,date_time,Temp
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:41:17,7/31/14 9:41,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:41:42,7/31/14 9:41,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:41:44,7/31/14 9:41,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:41:46,7/31/14 9:41,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:42:11,7/31/14 9:42,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:42:13,7/31/14 9:42,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:42:16,7/31/14 9:42,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,9:42:40,7/31/14 9:42,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:42:43,7/31/14 9:42,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:42:45,7/31/14 9:42,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:42:48,7/31/14 9:42,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:43:12,7/31/14 9:43,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:43:15,7/31/14 9:43,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:43:17,7/31/14 9:43,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:43:42,7/31/14 9:43,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:43:44,7/31/14 9:43,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,163,Jul_31,9:43:47,7/31/14 9:43,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:44:11,7/31/14 9:44,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:44:14,7/31/14 9:44,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:44:16,7/31/14 9:44,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:44:41,7/31/14 9:44,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:44:43,7/31/14 9:44,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,163,Jul_31,9:44:45,7/31/14 9:44,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:44:48,7/31/14 9:44,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:45:12,7/31/14 9:45,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:45:15,7/31/14 9:45,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:45:17,7/31/14 9:45,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:45:42,7/31/14 9:45,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:45:44,7/31/14 9:45,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:45:47,7/31/14 9:45,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:46:11,7/31/14 9:46,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:46:14,7/31/14 9:46,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:46:16,7/31/14 9:46,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,158,Jul_31,9:46:41,7/31/14 9:46,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:46:43,7/31/14 9:46,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:46:45,7/31/14 9:46,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:47:12,7/31/14 9:47,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:47:15,7/31/14 9:47,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:47:17,7/31/14 9:47,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:47:42,7/31/14 9:47,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:47:44,7/31/14 9:47,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:47:47,7/31/14 9:47,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,163,Jul_31,9:48:11,7/31/14 9:48,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:48:14,7/31/14 9:48,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:48:16,7/31/14 9:48,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,157,Jul_31,9:48:41,7/31/14 9:48,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,157,Jul_31,9:48:43,7/31/14 9:48,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,157,Jul_31,9:48:45,7/31/14 9:48,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:49:12,7/31/14 9:49,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:49:15,7/31/14 9:49,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:49:17,7/31/14 9:49,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:49:42,7/31/14 9:49,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:49:44,7/31/14 9:49,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:49:47,7/31/14 9:49,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:50:11,7/31/14 9:50,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:50:14,7/31/14 9:50,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:50:16,7/31/14 9:50,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:50:40,7/31/14 9:50,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:50:43,7/31/14 9:50,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:50:45,7/31/14 9:50,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:50:48,7/31/14 9:50,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,163,Jul_31,9:51:12,7/31/14 9:51,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:51:15,7/31/14 9:51,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:51:17,7/31/14 9:51,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:51:42,7/31/14 9:51,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:51:44,7/31/14 9:51,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:51:47,7/31/14 9:51,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,160,Jul_31,9:52:11,7/31/14 9:52,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,159,Jul_31,9:52:13,7/31/14 9:52,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:52:16,7/31/14 9:52,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,9:52:40,7/31/14 9:52,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:52:43,7/31/14 9:52,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:52:45,7/31/14 9:52,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,164,Jul_31,9:52:48,7/31/14 9:52,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,158,Jul_31,9:53:12,7/31/14 9:53,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:53:15,7/31/14 9:53,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:53:17,7/31/14 9:53,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:53:41,7/31/14 9:53,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,158,Jul_31,9:53:44,7/31/14 9:53,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:53:46,7/31/14 9:53,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,161,Jul_31,9:54:10,7/31/14 9:54,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,162,Jul_31,9:54:12,7/31/14 9:54,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.5,158,Jul_31,9:54:15,7/31/14 9:54,16.88725
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,9:54:42,7/31/14 9:54,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,9:54:44,7/31/14 9:54,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,9:54:46,7/31/14 9:54,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,9:55:11,7/31/14 9:55,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,9:55:13,7/31/14 9:55,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,160,Jul_31,9:55:16,7/31/14 9:55,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,9:55:40,7/31/14 9:55,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,9:55:43,7/31/14 9:55,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,9:55:45,7/31/14 9:55,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,9:56:09,7/31/14 9:56,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,9:56:12,7/31/14 9:56,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,9:56:14,7/31/14 9:56,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,159,Jul_31,9:56:41,7/31/14 9:56,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,159,Jul_31,9:56:44,7/31/14 9:56,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,160,Jul_31,9:56:46,7/31/14 9:56,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,165,Jul_31,9:57:11,7/31/14 9:57,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,9:57:13,7/31/14 9:57,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,9:57:15,7/31/14 9:57,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,9:57:40,7/31/14 9:57,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,160,Jul_31,9:57:42,7/31/14 9:57,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,9:57:45,7/31/14 9:57,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,9:58:12,7/31/14 9:58,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,160,Jul_31,9:58:14,7/31/14 9:58,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,9:58:16,7/31/14 9:58,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,9:58:41,7/31/14 9:58,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,9:58:43,7/31/14 9:58,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,9:58:46,7/31/14 9:58,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,9:59:10,7/31/14 9:59,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,9:59:13,7/31/14 9:59,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,9:59:15,7/31/14 9:59,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,9:59:39,7/31/14 9:59,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,160,Jul_31,9:59:42,7/31/14 9:59,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,9:59:44,7/31/14 9:59,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,10:00:11,7/31/14 10:00,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,10:00:14,7/31/14 10:00,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,10:00:16,7/31/14 10:00,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,10:00:40,7/31/14 10:00,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,159,Jul_31,10:00:43,7/31/14 10:00,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,10:00:45,7/31/14 10:00,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,10:01:10,7/31/14 10:01,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,159,Jul_31,10:01:12,7/31/14 10:01,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,10:01:15,7/31/14 10:01,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,10:01:41,7/31/14 10:01,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,10:01:44,7/31/14 10:01,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,160,Jul_31,10:01:46,7/31/14 10:01,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,10:02:11,7/31/14 10:02,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,10:02:13,7/31/14 10:02,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,10:02:15,7/31/14 10:02,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,10:02:40,7/31/14 10:02,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,160,Jul_31,10:02:42,7/31/14 10:02,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,10:02:45,7/31/14 10:02,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,10:03:11,7/31/14 10:03,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,159,Jul_31,10:03:14,7/31/14 10:03,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,10:03:16,7/31/14 10:03,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,10:03:41,7/31/14 10:03,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,10:03:43,7/31/14 10:03,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,10:03:46,7/31/14 10:03,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,160,Jul_31,10:04:10,7/31/14 10:04,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,162,Jul_31,10:04:12,7/31/14 10:04,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,161,Jul_31,10:04:15,7/31/14 10:04,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.6,163,Jul_31,10:04:39,7/31/14 10:04,17.281304
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:04:42,7/31/14 10:04,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:04:44,7/31/14 10:04,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,165,Jul_31,10:04:46,7/31/14 10:04,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:05:11,7/31/14 10:05,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:05:13,7/31/14 10:05,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:05:16,7/31/14 10:05,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:05:40,7/31/14 10:05,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:05:42,7/31/14 10:05,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,164,Jul_31,10:05:45,7/31/14 10:05,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:06:09,7/31/14 10:06,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:06:12,7/31/14 10:06,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,159,Jul_31,10:06:14,7/31/14 10:06,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:06:17,7/31/14 10:06,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:06:41,7/31/14 10:06,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:06:43,7/31/14 10:06,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,159,Jul_31,10:06:46,7/31/14 10:06,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:07:10,7/31/14 10:07,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:07:12,7/31/14 10:07,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,159,Jul_31,10:07:15,7/31/14 10:07,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:07:39,7/31/14 10:07,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:07:42,7/31/14 10:07,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:07:44,7/31/14 10:07,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,164,Jul_31,10:07:47,7/31/14 10:07,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:08:11,7/31/14 10:08,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:08:13,7/31/14 10:08,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:08:16,7/31/14 10:08,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:08:40,7/31/14 10:08,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:08:42,7/31/14 10:08,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:08:45,7/31/14 10:08,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:09:09,7/31/14 10:09,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:09:12,7/31/14 10:09,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:09:14,7/31/14 10:09,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:09:16,7/31/14 10:09,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:09:41,7/31/14 10:09,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:09:43,7/31/14 10:09,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,159,Jul_31,10:09:46,7/31/14 10:09,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:10:10,7/31/14 10:10,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,159,Jul_31,10:10:12,7/31/14 10:10,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:10:15,7/31/14 10:10,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:10:39,7/31/14 10:10,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:10:42,7/31/14 10:10,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,159,Jul_31,10:10:44,7/31/14 10:10,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:10:46,7/31/14 10:10,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:11:11,7/31/14 10:11,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:11:13,7/31/14 10:11,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:11:16,7/31/14 10:11,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:11:40,7/31/14 10:11,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:11:42,7/31/14 10:11,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:11:45,7/31/14 10:11,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:12:11,7/31/14 10:12,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:12:14,7/31/14 10:12,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,159,Jul_31,10:12:16,7/31/14 10:12,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,165,Jul_31,10:12:41,7/31/14 10:12,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:12:43,7/31/14 10:12,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:12:45,7/31/14 10:12,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:13:10,7/31/14 10:13,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,159,Jul_31,10:13:12,7/31/14 10:13,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:13:14,7/31/14 10:13,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:13:41,7/31/14 10:13,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:13:44,7/31/14 10:13,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:13:46,7/31/14 10:13,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,161,Jul_31,10:14:10,7/31/14 10:14,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,163,Jul_31,10:14:13,7/31/14 10:14,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:14:15,7/31/14 10:14,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.8,159,Jul_31,10:14:39,7/31/14 10:14,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.7,160,Jul_31,10:14:42,7/31/14 10:14,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.8,161,Jul_31,10:14:44,7/31/14 10:14,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:15:12,7/31/14 10:15,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:15:14,7/31/14 10:15,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,158,Jul_31,10:15:17,7/31/14 10:15,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:15:41,7/31/14 10:15,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.8,160,Jul_31,10:15:43,7/31/14 10:15,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.7,158,Jul_31,10:15:46,7/31/14 10:15,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.8,160,Jul_31,10:16:10,7/31/14 10:16,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:16:13,7/31/14 10:16,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.8,164,Jul_31,10:16:15,7/31/14 10:16,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,161,Jul_31,10:16:17,7/31/14 10:16,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,160,Jul_31,10:16:42,7/31/14 10:16,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.7,162,Jul_31,10:16:44,7/31/14 10:16,17.671082
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:16:46,7/31/14 10:16,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,160,Jul_31,10:17:11,7/31/14 10:17,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,161,Jul_31,10:17:13,7/31/14 10:17,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,165,Jul_31,10:17:16,7/31/14 10:17,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:17:42,7/31/14 10:17,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:17:45,7/31/14 10:17,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,164,Jul_31,10:17:47,7/31/14 10:17,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,161,Jul_31,10:18:11,7/31/14 10:18,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,164,Jul_31,10:18:14,7/31/14 10:18,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,163,Jul_31,10:18:16,7/31/14 10:18,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,159,Jul_31,10:18:40,7/31/14 10:18,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,164,Jul_31,10:18:43,7/31/14 10:18,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:18:45,7/31/14 10:18,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,163,Jul_31,10:19:12,7/31/14 10:19,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,163,Jul_31,10:19:14,7/31/14 10:19,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,159,Jul_31,10:19:17,7/31/14 10:19,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,164,Jul_31,10:19:41,7/31/14 10:19,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,161,Jul_31,10:19:43,7/31/14 10:19,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,158,Jul_31,10:19:46,7/31/14 10:19,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:20:10,7/31/14 10:20,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:20:12,7/31/14 10:20,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:20:15,7/31/14 10:20,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,160,Jul_31,10:20:17,7/31/14 10:20,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,164,Jul_31,10:20:41,7/31/14 10:20,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,161,Jul_31,10:20:44,7/31/14 10:20,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,161,Jul_31,10:20:46,7/31/14 10:20,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,160,Jul_31,10:21:10,7/31/14 10:21,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,161,Jul_31,10:21:13,7/31/14 10:21,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:21:15,7/31/14 10:21,18.056608
Day,MYSE,150.227,8322,7/31/2014,24.8,162,Jul_31,10:21:42,7/31/14 10:21,18.056608
