Bat freq,Species,Datalogger,Download date,Recording date,Time,Channel,BPM,Antenna,Power,Day,Date_Time,Temp
150.189,MYSE,8322,7/29/2014,7/18/2014,7:07:10,4,15.3,AH0,176,Day,7/18/2014 7:07,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:07:14,4,15.3,AH0,178,Day,7/18/2014 7:07,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:07:50,4,15.3,AH0,180,Day,7/18/2014 7:07,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:07:54,4,15.3,AH0,177,Day,7/18/2014 7:07,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:08:33,4,15.3,AH0,179,Day,7/18/2014 7:08,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:09:12,4,15.3,AH0,181,Day,7/18/2014 7:09,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:09:51,4,15.3,AH0,179,Day,7/18/2014 7:09,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:09:55,4,15.3,AH0,179,Day,7/18/2014 7:09,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:10:30,4,15.3,AH0,177,Day,7/18/2014 7:10,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:10:34,4,15.3,AH0,178,Day,7/18/2014 7:10,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:11:09,4,15.3,AH0,178,Day,7/18/2014 7:11,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:11:13,4,15.3,AH0,179,Day,7/18/2014 7:11,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:11:52,4,15.3,AH0,177,Day,7/18/2014 7:11,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:12:32,4,15.3,AH0,180,Day,7/18/2014 7:12,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:13:11,4,15.3,AH0,177,Day,7/18/2014 7:13,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:13:15,4,15.3,AH0,177,Day,7/18/2014 7:13,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:13:50,4,15.3,AH0,181,Day,7/18/2014 7:13,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:13:54,4,15.3,AH0,177,Day,7/18/2014 7:13,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:14:29,4,15.3,AH0,178,Day,7/18/2014 7:14,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:14:33,4,15.3,AH0,177,Day,7/18/2014 7:14,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:15:12,4,15.3,AH0,180,Day,7/18/2014 7:15,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:15:51,4,15.3,AH0,178,Day,7/18/2014 7:15,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:16:30,4,15.3,AH0,178,Day,7/18/2014 7:16,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:16:34,4,15.3,AH0,177,Day,7/18/2014 7:16,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:17:10,4,15.3,AH0,175,Day,7/18/2014 7:17,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:17:13,4,15.3,AH0,179,Day,7/18/2014 7:17,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:17:53,4,15.3,AH0,179,Day,7/18/2014 7:17,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:18:32,4,15.3,AH0,175,Day,7/18/2014 7:18,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:19:11,4,15.3,AH0,176,Day,7/18/2014 7:19,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:19:15,4,15.3,AH0,177,Day,7/18/2014 7:19,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:19:50,4,15.3,AH0,177,Day,7/18/2014 7:19,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:19:54,4,15.3,AH0,179,Day,7/18/2014 7:19,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:20:29,4,15.3,AH0,180,Day,7/18/2014 7:20,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:20:33,4,15.3,AH0,179,Day,7/18/2014 7:20,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:21:12,4,15.3,AH0,179,Day,7/18/2014 7:21,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:21:51,4,15.3,AH0,178,Day,7/18/2014 7:21,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:22:30,4,15.3,AH0,180,Day,7/18/2014 7:22,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:22:34,4,15.3,AH0,178,Day,7/18/2014 7:22,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:23:09,4,15.3,AH0,180,Day,7/18/2014 7:23,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:23:13,4,15.3,AH0,178,Day,7/18/2014 7:23,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:23:52,4,15.3,AH0,180,Day,7/18/2014 7:23,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:24:32,4,15.3,AH0,178,Day,7/18/2014 7:24,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:25:11,4,15.3,AH0,178,Day,7/18/2014 7:25,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:25:15,4,15.4,AH0,181,Day,7/18/2014 7:25,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:25:50,4,15.3,AH0,177,Day,7/18/2014 7:25,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:25:54,4,15.3,AH0,177,Day,7/18/2014 7:25,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:26:29,4,15.3,AH0,177,Day,7/18/2014 7:26,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:26:33,4,15.3,AH0,180,Day,7/18/2014 7:26,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:27:12,4,15.3,AH0,181,Day,7/18/2014 7:27,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:27:51,4,15.3,AH0,177,Day,7/18/2014 7:27,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:28:30,4,15.4,AH0,177,Day,7/18/2014 7:28,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:28:34,4,15.3,AH0,177,Day,7/18/2014 7:28,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:29:09,4,15.3,AH0,179,Day,7/18/2014 7:29,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:29:13,4,15.3,AH0,178,Day,7/18/2014 7:29,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:29:51,4,15.3,AH0,177,Day,7/18/2014 7:29,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:30:30,4,15.3,AH0,176,Day,7/18/2014 7:30,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:31:09,4,15.3,AH0,180,Day,7/18/2014 7:31,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:31:13,4,15.4,AH0,180,Day,7/18/2014 7:31,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:31:48,4,15.4,AH0,181,Day,7/18/2014 7:31,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:31:52,4,15.4,AH0,177,Day,7/18/2014 7:31,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:32:31,4,15.3,AH0,179,Day,7/18/2014 7:32,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:33:11,4,15.4,AH0,178,Day,7/18/2014 7:33,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:33:50,4,15.3,AH0,177,Day,7/18/2014 7:33,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:33:54,4,15.4,AH0,180,Day,7/18/2014 7:33,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:34:29,4,15.4,AH0,180,Day,7/18/2014 7:34,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:34:33,4,15.4,AH0,178,Day,7/18/2014 7:34,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:35:08,4,15.4,AH0,176,Day,7/18/2014 7:35,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:35:12,4,15.4,AH0,179,Day,7/18/2014 7:35,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:35:51,4,15.4,AH0,177,Day,7/18/2014 7:35,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:36:30,4,15.3,AH0,176,Day,7/18/2014 7:36,14.1865703
150.189,MYSE,8322,7/29/2014,7/18/2014,7:37:09,4,15.4,AH0,178,Day,7/18/2014 7:37,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:37:13,4,15.4,AH0,178,Day,7/18/2014 7:37,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:37:48,4,15.4,AH0,178,Day,7/18/2014 7:37,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:37:52,4,15.4,AH0,175,Day,7/18/2014 7:37,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:38:31,4,15.4,AH0,180,Day,7/18/2014 7:38,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:39:10,4,15.4,AH0,179,Day,7/18/2014 7:39,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:39:49,4,15.4,AH0,179,Day,7/18/2014 7:39,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:39:53,4,15.4,AH0,178,Day,7/18/2014 7:39,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:40:28,4,15.4,AH0,177,Day,7/18/2014 7:40,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:40:32,4,15.4,AH0,181,Day,7/18/2014 7:40,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:41:11,4,15.4,AH0,177,Day,7/18/2014 7:41,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:41:50,4,15.4,AH0,178,Day,7/18/2014 7:41,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:42:29,4,15.4,AH0,179,Day,7/18/2014 7:42,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:42:33,4,15.4,AH0,179,Day,7/18/2014 7:42,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:43:08,4,15.4,AH0,177,Day,7/18/2014 7:43,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:43:12,4,15.4,AH0,179,Day,7/18/2014 7:43,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:43:47,4,15.4,AH0,179,Day,7/18/2014 7:43,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:43:51,4,15.4,AH0,180,Day,7/18/2014 7:43,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:44:30,4,15.4,AH0,178,Day,7/18/2014 7:44,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:45:09,4,15.4,AH0,179,Day,7/18/2014 7:45,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:45:13,4,15.4,AH0,180,Day,7/18/2014 7:45,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:45:49,4,15.4,AH0,177,Day,7/18/2014 7:45,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:45:53,4,15.4,AH0,181,Day,7/18/2014 7:45,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:46:29,4,15.4,AH0,179,Day,7/18/2014 7:46,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:46:32,4,15.4,AH0,181,Day,7/18/2014 7:46,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:47:11,4,15.4,AH0,182,Day,7/18/2014 7:47,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:47:51,4,15.4,AH0,178,Day,7/18/2014 7:47,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:48:30,4,15.4,AH0,158,Day,7/18/2014 7:48,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:48:33,4,15.4,AH0,157,Day,7/18/2014 7:48,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:49:09,4,15.4,AH0,158,Day,7/18/2014 7:49,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:49:13,4,15.4,AH0,160,Day,7/18/2014 7:49,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:49:52,4,15.4,AH0,160,Day,7/18/2014 7:49,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:50:31,4,15.4,AH0,158,Day,7/18/2014 7:50,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:51:10,4,15.4,AH0,160,Day,7/18/2014 7:51,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:51:14,4,15.4,AH0,159,Day,7/18/2014 7:51,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:51:49,4,15.4,AH0,159,Day,7/18/2014 7:51,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:51:53,4,15.4,AH0,157,Day,7/18/2014 7:51,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:52:32,4,15.4,AH0,160,Day,7/18/2014 7:52,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:53:11,4,15.4,AH0,158,Day,7/18/2014 7:53,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:53:50,4,15.4,AH0,162,Day,7/18/2014 7:53,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:53:54,4,15.4,AH0,161,Day,7/18/2014 7:53,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:54:29,4,15.4,AH0,159,Day,7/18/2014 7:54,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:54:33,4,15.4,AH0,159,Day,7/18/2014 7:54,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:55:12,4,15.4,AH0,157,Day,7/18/2014 7:55,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:55:51,4,15.4,AH0,160,Day,7/18/2014 7:55,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:56:30,4,15.4,AH0,158,Day,7/18/2014 7:56,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:56:34,4,15.4,AH0,160,Day,7/18/2014 7:56,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:57:09,4,15.4,AH0,162,Day,7/18/2014 7:57,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:57:13,4,15.4,AH0,162,Day,7/18/2014 7:57,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:57:52,4,15.4,AH0,157,Day,7/18/2014 7:57,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:58:31,4,15.4,AH0,160,Day,7/18/2014 7:58,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:59:10,4,15.4,AH0,160,Day,7/18/2014 7:59,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:59:14,4,15.4,AH0,157,Day,7/18/2014 7:59,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:59:49,4,15.4,AH0,160,Day,7/18/2014 7:59,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,7:59:53,4,15.4,AH0,157,Day,7/18/2014 7:59,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:00:32,4,15.4,AH0,159,Day,7/18/2014 8:00,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:01:11,4,15.4,AH0,161,Day,7/18/2014 8:01,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:01:49,4,15.4,AH0,157,Day,7/18/2014 8:01,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:01:53,4,15.4,AH0,163,Day,7/18/2014 8:01,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:02:28,4,15.4,AH0,158,Day,7/18/2014 8:02,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:02:32,4,15.4,AH0,159,Day,7/18/2014 8:02,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:03:11,4,15.4,AH0,158,Day,7/18/2014 8:03,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:03:50,4,15.4,AH0,162,Day,7/18/2014 8:03,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:04:29,4,15.4,AH0,157,Day,7/18/2014 8:04,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:04:33,4,15.4,AH0,160,Day,7/18/2014 8:04,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:05:08,4,15.4,AH0,159,Day,7/18/2014 8:05,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:05:12,4,15.4,AH0,159,Day,7/18/2014 8:05,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:05:51,4,15.4,AH0,160,Day,7/18/2014 8:05,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:06:30,4,15.4,AH0,159,Day,7/18/2014 8:06,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:06:34,4,15.4,AH0,156,Day,7/18/2014 8:06,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:07:09,4,15.4,AH0,161,Day,7/18/2014 8:07,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:07:13,4,15.4,AH0,157,Day,7/18/2014 8:07,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:07:48,4,15.4,AH0,156,Day,7/18/2014 8:07,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:07:52,4,15.4,AH0,159,Day,7/18/2014 8:07,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:08:31,4,15.4,AH0,159,Day,7/18/2014 8:08,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:09:10,4,15.4,AH0,158,Day,7/18/2014 8:09,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:09:14,4,15.4,AH0,157,Day,7/18/2014 8:09,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:09:49,4,15.4,AH0,158,Day,7/18/2014 8:09,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:09:53,4,15.4,AH0,158,Day,7/18/2014 8:09,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:10:32,4,15.4,AH0,159,Day,7/18/2014 8:10,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:11:11,4,15.4,AH0,157,Day,7/18/2014 8:11,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:11:50,4,15.4,AH0,156,Day,7/18/2014 8:11,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:11:53,4,15.4,AH0,159,Day,7/18/2014 8:11,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:12:28,4,15.4,AH0,157,Day,7/18/2014 8:12,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:12:32,4,15.4,AH0,157,Day,7/18/2014 8:12,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:13:11,4,15.4,AH0,156,Day,7/18/2014 8:13,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:13:50,4,15.4,AH0,159,Day,7/18/2014 8:13,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:14:29,4,15.4,AH0,158,Day,7/18/2014 8:14,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:14:33,4,15.4,AH0,159,Day,7/18/2014 8:14,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:15:08,4,15.4,AH0,158,Day,7/18/2014 8:15,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:15:12,4,15.4,AH0,160,Day,7/18/2014 8:15,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:15:51,4,15.4,AH0,158,Day,7/18/2014 8:15,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:16:30,4,15.4,AH0,157,Day,7/18/2014 8:16,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:16:34,4,15.4,AH0,156,Day,7/18/2014 8:16,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:17:09,4,15.4,AH0,160,Day,7/18/2014 8:17,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:17:12,4,15.4,AH0,159,Day,7/18/2014 8:17,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:17:51,4,15.4,AH0,160,Day,7/18/2014 8:17,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:18:30,4,15.4,AH0,157,Day,7/18/2014 8:18,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:19:09,4,15.4,AH0,158,Day,7/18/2014 8:19,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:19:13,4,15.4,AH0,157,Day,7/18/2014 8:19,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:19:48,4,15.4,AH0,156,Day,7/18/2014 8:19,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:19:52,4,15.4,AH0,159,Day,7/18/2014 8:19,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:20:31,4,15.4,AH0,159,Day,7/18/2014 8:20,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:21:10,4,15.4,AH0,159,Day,7/18/2014 8:21,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:21:14,4,15.4,AH0,159,Day,7/18/2014 8:21,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:21:49,4,15.4,AH0,159,Day,7/18/2014 8:21,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:21:52,4,15.4,AH0,158,Day,7/18/2014 8:21,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:22:31,4,15.4,AH0,158,Day,7/18/2014 8:22,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:23:10,4,15.4,AH0,157,Day,7/18/2014 8:23,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:23:49,4,15.4,AH0,155,Day,7/18/2014 8:23,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:23:53,4,15.4,AH0,154,Day,7/18/2014 8:23,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:24:28,4,15.4,AH0,159,Day,7/18/2014 8:24,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:24:32,4,15.4,AH0,155,Day,7/18/2014 8:24,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:25:11,4,15.4,AH0,157,Day,7/18/2014 8:25,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:25:49,4,15.4,AH0,156,Day,7/18/2014 8:25,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:25:53,4,15.4,AH0,155,Day,7/18/2014 8:25,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:26:28,4,15.4,AH0,159,Day,7/18/2014 8:26,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:26:32,4,15.4,AH0,156,Day,7/18/2014 8:26,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:27:11,4,15.4,AH0,157,Day,7/18/2014 8:27,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:27:50,4,15.4,AH0,156,Day,7/18/2014 8:27,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:27:54,4,15.4,AH0,155,Day,7/18/2014 8:27,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:28:29,4,15.5,AH0,157,Day,7/18/2014 8:28,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:28:33,4,15.4,AH0,154,Day,7/18/2014 8:28,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:29:09,4,15.4,AH0,131,Day,7/18/2014 8:29,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:29:13,4,15.4,AH0,131,Day,7/18/2014 8:29,14.4529816
150.189,MYSE,8322,7/29/2014,7/18/2014,8:29:48,4,15.5,AH0,129,Day,7/18/2014 8:29,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:29:52,4,15.5,AH0,134,Day,7/18/2014 8:29,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:30:30,4,15.5,AH0,130,Day,7/18/2014 8:30,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:31:09,4,15.5,AH0,132,Day,7/18/2014 8:31,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:31:13,4,15.5,AH0,127,Day,7/18/2014 8:31,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:31:48,4,15.5,AH0,129,Day,7/18/2014 8:31,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:31:52,4,15.5,AH0,130,Day,7/18/2014 8:31,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:32:31,4,15.5,AH0,129,Day,7/18/2014 8:32,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:33:09,4,15.5,AH0,130,Day,7/18/2014 8:33,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:33:13,4,15.5,AH0,132,Day,7/18/2014 8:33,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:33:48,4,15.5,AH0,132,Day,7/18/2014 8:33,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:33:52,4,15.5,AH0,134,Day,7/18/2014 8:33,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:34:31,4,15.5,AH0,129,Day,7/18/2014 8:34,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:35:10,4,15.5,AH0,130,Day,7/18/2014 8:35,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:35:13,4,15.5,AH0,128,Day,7/18/2014 8:35,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:35:48,4,15.5,AH0,131,Day,7/18/2014 8:35,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:35:52,4,15.5,AH0,131,Day,7/18/2014 8:35,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:36:31,4,15.5,AH0,130,Day,7/18/2014 8:36,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:37:10,4,15.5,AH0,129,Day,7/18/2014 8:37,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:37:14,4,15.5,AH0,129,Day,7/18/2014 8:37,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:37:48,4,15.5,AH0,129,Day,7/18/2014 8:37,14.7177625
150.189,MYSE,8322,7/29/2014,7/18/2014,8:37:51,4,15.5,AH0,131,Day,7/18/2014 8:37,14.7177625
