Bat freq,Species,Datalogger,Download date,Recording date,Time,Channel,Day,Date_Time,BPM
150.073,MYSE,8443,2014/08/01,2014/07/31,15:02:34,1,Day,7/31/14 15:02,21.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:03:19,1,Day,7/31/14 15:03,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:03:21,1,Day,7/31/14 15:03,21.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:03:24,1,Day,7/31/14 15:03,21.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:04:09,1,Day,7/31/14 15:04,21.7
150.073,MYSE,8443,2014/08/01,2014/07/31,15:04:11,1,Day,7/31/14 15:04,21.7
150.073,MYSE,8443,2014/08/01,2014/07/31,15:04:14,1,Day,7/31/14 15:04,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:04:58,1,Day,7/31/14 15:04,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:05:01,1,Day,7/31/14 15:05,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:05:03,1,Day,7/31/14 15:05,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:05:50,1,Day,7/31/14 15:05,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:05:52,1,Day,7/31/14 15:05,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:06:38,1,Day,7/31/14 15:06,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:06:41,1,Day,7/31/14 15:06,22.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:06:43,1,Day,7/31/14 15:06,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:07:29,1,Day,7/31/14 15:07,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:07:31,1,Day,7/31/14 15:07,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:07:34,1,Day,7/31/14 15:07,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:08:19,1,Day,7/31/14 15:08,21
150.073,MYSE,8443,2014/08/01,2014/07/31,15:08:22,1,Day,7/31/14 15:08,21
150.073,MYSE,8443,2014/08/01,2014/07/31,15:09:08,1,Day,7/31/14 15:09,21
150.073,MYSE,8443,2014/08/01,2014/07/31,15:09:11,1,Day,7/31/14 15:09,21
150.073,MYSE,8443,2014/08/01,2014/07/31,15:09:14,1,Day,7/31/14 15:09,21.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:09:59,1,Day,7/31/14 15:09,21.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:10:02,1,Day,7/31/14 15:10,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:10:04,1,Day,7/31/14 15:10,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:10:50,1,Day,7/31/14 15:10,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:10:53,1,Day,7/31/14 15:10,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:11:39,1,Day,7/31/14 15:11,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:11:42,1,Day,7/31/14 15:11,20.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:12:28,1,Day,7/31/14 15:12,21
150.073,MYSE,8443,2014/08/01,2014/07/31,15:12:31,1,Day,7/31/14 15:12,21.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:12:34,1,Day,7/31/14 15:12,21.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:13:19,1,Day,7/31/14 15:13,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:13:22,1,Day,7/31/14 15:13,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:13:25,1,Day,7/31/14 15:13,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:14:11,1,Day,7/31/14 15:14,22.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:14:14,1,Day,7/31/14 15:14,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:14:59,1,Day,7/31/14 15:14,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:15:02,1,Day,7/31/14 15:15,21.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:15:05,1,Day,7/31/14 15:15,21.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:15:50,1,Day,7/31/14 15:15,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:15:53,1,Day,7/31/14 15:15,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:15:55,1,Day,7/31/14 15:15,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:16:39,1,Day,7/31/14 15:16,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:16:42,1,Day,7/31/14 15:16,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:16:45,1,Day,7/31/14 15:16,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:17:31,1,Day,7/31/14 15:17,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:17:34,1,Day,7/31/14 15:17,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:18:19,1,Day,7/31/14 15:18,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:18:22,1,Day,7/31/14 15:18,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:18:25,1,Day,7/31/14 15:18,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:19:09,1,Day,7/31/14 15:19,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:19:12,1,Day,7/31/14 15:19,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:19:15,1,Day,7/31/14 15:19,21.7
150.073,MYSE,8443,2014/08/01,2014/07/31,15:19:58,1,Day,7/31/14 15:19,21.7
150.073,MYSE,8443,2014/08/01,2014/07/31,15:20:01,1,Day,7/31/14 15:20,21.7
150.073,MYSE,8443,2014/08/01,2014/07/31,15:20:03,1,Day,7/31/14 15:20,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:20:50,1,Day,7/31/14 15:20,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:20:53,1,Day,7/31/14 15:20,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:21:39,1,Day,7/31/14 15:21,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:21:42,1,Day,7/31/14 15:21,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:22:29,1,Day,7/31/14 15:22,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:22:32,1,Day,7/31/14 15:22,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:23:19,1,Day,7/31/14 15:23,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:23:21,1,Day,7/31/14 15:23,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:23:24,1,Day,7/31/14 15:23,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:24:07,1,Day,7/31/14 15:24,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:24:10,1,Day,7/31/14 15:24,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:24:13,1,Day,7/31/14 15:24,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:24:58,1,Day,7/31/14 15:24,22.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:25:01,1,Day,7/31/14 15:25,22.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:25:04,1,Day,7/31/14 15:25,22.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:25:48,1,Day,7/31/14 15:25,22.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:25:51,1,Day,7/31/14 15:25,22.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:25:54,1,Day,7/31/14 15:25,22.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:26:38,1,Day,7/31/14 15:26,23.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:26:41,1,Day,7/31/14 15:26,23
150.073,MYSE,8443,2014/08/01,2014/07/31,15:26:43,1,Day,7/31/14 15:26,23
150.073,MYSE,8443,2014/08/01,2014/07/31,15:27:28,1,Day,7/31/14 15:27,23
150.073,MYSE,8443,2014/08/01,2014/07/31,15:27:31,1,Day,7/31/14 15:27,23
150.073,MYSE,8443,2014/08/01,2014/07/31,15:27:33,1,Day,7/31/14 15:27,23
150.073,MYSE,8443,2014/08/01,2014/07/31,15:28:18,1,Day,7/31/14 15:28,22.7
150.073,MYSE,8443,2014/08/01,2014/07/31,15:28:20,1,Day,7/31/14 15:28,22.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:28:23,1,Day,7/31/14 15:28,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:29:09,1,Day,7/31/14 15:29,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:29:12,1,Day,7/31/14 15:29,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:29:58,1,Day,7/31/14 15:29,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:30:01,1,Day,7/31/14 15:30,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:30:04,1,Day,7/31/14 15:30,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:30:47,1,Day,7/31/14 15:30,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:30:50,1,Day,7/31/14 15:30,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:30:53,1,Day,7/31/14 15:30,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:31:39,1,Day,7/31/14 15:31,22.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:31:42,1,Day,7/31/14 15:31,22.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:32:27,1,Day,7/31/14 15:32,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:32:30,1,Day,7/31/14 15:32,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:32:33,1,Day,7/31/14 15:32,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:33:20,1,Day,7/31/14 15:33,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:33:22,1,Day,7/31/14 15:33,21.7
150.073,MYSE,8443,2014/08/01,2014/07/31,15:34:09,1,Day,7/31/14 15:34,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:34:12,1,Day,7/31/14 15:34,22.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:34:57,1,Day,7/31/14 15:34,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:35:00,1,Day,7/31/14 15:35,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:35:02,1,Day,7/31/14 15:35,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:35:48,1,Day,7/31/14 15:35,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:35:51,1,Day,7/31/14 15:35,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:35:54,1,Day,7/31/14 15:35,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:36:37,1,Day,7/31/14 15:36,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:36:40,1,Day,7/31/14 15:36,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:36:42,1,Day,7/31/14 15:36,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:37:28,1,Day,7/31/14 15:37,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:37:30,1,Day,7/31/14 15:37,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:37:33,1,Day,7/31/14 15:37,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:38:19,1,Day,7/31/14 15:38,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:38:22,1,Day,7/31/14 15:38,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:39:08,1,Day,7/31/14 15:39,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:39:11,1,Day,7/31/14 15:39,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:39:13,1,Day,7/31/14 15:39,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:39:59,1,Day,7/31/14 15:39,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:40:02,1,Day,7/31/14 15:40,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:40:49,1,Day,7/31/14 15:40,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:40:51,1,Day,7/31/14 15:40,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:41:38,1,Day,7/31/14 15:41,22.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:41:40,1,Day,7/31/14 15:41,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:41:43,1,Day,7/31/14 15:41,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:42:29,1,Day,7/31/14 15:42,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:42:31,1,Day,7/31/14 15:42,22
150.073,MYSE,8443,2014/08/01,2014/07/31,15:42:34,1,Day,7/31/14 15:42,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,15:43:18,1,Day,7/31/14 15:43,21.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:43:21,1,Day,7/31/14 15:43,21.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:43:24,1,Day,7/31/14 15:43,21.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:44:09,1,Day,7/31/14 15:44,21.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:44:12,1,Day,7/31/14 15:44,21.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:44:57,1,Day,7/31/14 15:44,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:45:00,1,Day,7/31/14 15:45,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:45:03,1,Day,7/31/14 15:45,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:45:48,1,Day,7/31/14 15:45,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:45:50,1,Day,7/31/14 15:45,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:45:53,1,Day,7/31/14 15:45,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:46:39,1,Day,7/31/14 15:46,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:46:42,1,Day,7/31/14 15:46,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:47:29,1,Day,7/31/14 15:47,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:47:32,1,Day,7/31/14 15:47,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:48:19,1,Day,7/31/14 15:48,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:48:22,1,Day,7/31/14 15:48,21.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:49:08,1,Day,7/31/14 15:49,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:49:11,1,Day,7/31/14 15:49,22.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:49:14,1,Day,7/31/14 15:49,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:49:59,1,Day,7/31/14 15:49,22.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:50:01,1,Day,7/31/14 15:50,23
150.073,MYSE,8443,2014/08/01,2014/07/31,15:50:47,1,Day,7/31/14 15:50,23.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:50:50,1,Day,7/31/14 15:50,23.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:50:52,1,Day,7/31/14 15:50,24
150.073,MYSE,8443,2014/08/01,2014/07/31,15:51:37,1,Day,7/31/14 15:51,24.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:51:40,1,Day,7/31/14 15:51,24.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:51:42,1,Day,7/31/14 15:51,24.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:52:28,1,Day,7/31/14 15:52,25.2
150.073,MYSE,8443,2014/08/01,2014/07/31,15:52:30,1,Day,7/31/14 15:52,25.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:52:33,1,Day,7/31/14 15:52,25.3
150.073,MYSE,8443,2014/08/01,2014/07/31,15:53:17,1,Day,7/31/14 15:53,26
150.073,MYSE,8443,2014/08/01,2014/07/31,15:53:20,1,Day,7/31/14 15:53,25.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:53:22,1,Day,7/31/14 15:53,25.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:54:08,1,Day,7/31/14 15:54,25.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:54:10,1,Day,7/31/14 15:54,25.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:54:13,1,Day,7/31/14 15:54,25.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:54:57,1,Day,7/31/14 15:54,25.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:54:59,1,Day,7/31/14 15:54,25.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:55:02,1,Day,7/31/14 15:55,25.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:55:48,1,Day,7/31/14 15:55,26.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:55:50,1,Day,7/31/14 15:55,26.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:55:52,1,Day,7/31/14 15:55,26.4
150.073,MYSE,8443,2014/08/01,2014/07/31,15:56:37,1,Day,7/31/14 15:56,27.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:56:39,1,Day,7/31/14 15:56,26.9
150.073,MYSE,8443,2014/08/01,2014/07/31,15:56:42,1,Day,7/31/14 15:56,26.7
150.073,MYSE,8443,2014/08/01,2014/07/31,15:57:28,1,Day,7/31/14 15:57,23.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:57:30,1,Day,7/31/14 15:57,23.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:57:33,1,Day,7/31/14 15:57,23.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:58:18,1,Day,7/31/14 15:58,24.5
150.073,MYSE,8443,2014/08/01,2014/07/31,15:58:20,1,Day,7/31/14 15:58,24.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:58:23,1,Day,7/31/14 15:58,24.6
150.073,MYSE,8443,2014/08/01,2014/07/31,15:59:08,1,Day,7/31/14 15:59,26
150.073,MYSE,8443,2014/08/01,2014/07/31,15:59:10,1,Day,7/31/14 15:59,26.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:59:12,1,Day,7/31/14 15:59,26.1
150.073,MYSE,8443,2014/08/01,2014/07/31,15:59:58,1,Day,7/31/14 15:59,26.4
150.073,MYSE,8443,2014/08/01,2014/07/31,16:00:00,1,Day,7/31/14 16:00,26.4
150.073,MYSE,8443,2014/08/01,2014/07/31,16:00:03,1,Day,7/31/14 16:00,26.5
150.073,MYSE,8443,2014/08/01,2014/07/31,16:00:48,1,Day,7/31/14 16:00,26.2
150.073,MYSE,8443,2014/08/01,2014/07/31,16:00:50,1,Day,7/31/14 16:00,26.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:00:53,1,Day,7/31/14 16:00,26.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:01:37,1,Day,7/31/14 16:01,26.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:01:39,1,Day,7/31/14 16:01,26.2
150.073,MYSE,8443,2014/08/01,2014/07/31,16:01:41,1,Day,7/31/14 16:01,26.2
150.073,MYSE,8443,2014/08/01,2014/07/31,16:01:44,1,Day,7/31/14 16:01,26.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:02:27,1,Day,7/31/14 16:02,26.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:02:29,1,Day,7/31/14 16:02,26.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:02:31,1,Day,7/31/14 16:02,26.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:02:34,1,Day,7/31/14 16:02,26.4
150.073,MYSE,8443,2014/08/01,2014/07/31,16:03:17,1,Day,7/31/14 16:03,26.7
150.073,MYSE,8443,2014/08/01,2014/07/31,16:03:19,1,Day,7/31/14 16:03,26.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:03:21,1,Day,7/31/14 16:03,26.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:03:23,1,Day,7/31/14 16:03,26.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:04:06,1,Day,7/31/14 16:04,26.5
150.073,MYSE,8443,2014/08/01,2014/07/31,16:04:08,1,Day,7/31/14 16:04,26.4
150.073,MYSE,8443,2014/08/01,2014/07/31,16:04:11,1,Day,7/31/14 16:04,26.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:04:13,1,Day,7/31/14 16:04,26.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:04:58,1,Day,7/31/14 16:04,24.4
150.073,MYSE,8443,2014/08/01,2014/07/31,16:05:01,1,Day,7/31/14 16:05,24.5
150.073,MYSE,8443,2014/08/01,2014/07/31,16:05:03,1,Day,7/31/14 16:05,24.5
150.073,MYSE,8443,2014/08/01,2014/07/31,16:05:48,1,Day,7/31/14 16:05,24
150.073,MYSE,8443,2014/08/01,2014/07/31,16:05:50,1,Day,7/31/14 16:05,24
150.073,MYSE,8443,2014/08/01,2014/07/31,16:05:53,1,Day,7/31/14 16:05,24
150.073,MYSE,8443,2014/08/01,2014/07/31,16:06:38,1,Day,7/31/14 16:06,23.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:06:41,1,Day,7/31/14 16:06,23.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:06:43,1,Day,7/31/14 16:06,23.9
150.073,MYSE,8443,2014/08/01,2014/07/31,16:07:28,1,Day,7/31/14 16:07,24.4
150.073,MYSE,8443,2014/08/01,2014/07/31,16:07:30,1,Day,7/31/14 16:07,24.5
150.073,MYSE,8443,2014/08/01,2014/07/31,16:07:33,1,Day,7/31/14 16:07,24.5
150.073,MYSE,8443,2014/08/01,2014/07/31,16:08:17,1,Day,7/31/14 16:08,24.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:08:19,1,Day,7/31/14 16:08,24.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:08:22,1,Day,7/31/14 16:08,24.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:09:07,1,Day,7/31/14 16:09,23.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:09:10,1,Day,7/31/14 16:09,23.9
150.073,MYSE,8443,2014/08/01,2014/07/31,16:09:12,1,Day,7/31/14 16:09,23.9
150.073,MYSE,8443,2014/08/01,2014/07/31,16:09:57,1,Day,7/31/14 16:09,24.2
150.073,MYSE,8443,2014/08/01,2014/07/31,16:09:59,1,Day,7/31/14 16:09,24.2
150.073,MYSE,8443,2014/08/01,2014/07/31,16:10:02,1,Day,7/31/14 16:10,24.2
150.073,MYSE,8443,2014/08/01,2014/07/31,16:10:47,1,Day,7/31/14 16:10,23.7
150.073,MYSE,8443,2014/08/01,2014/07/31,16:10:49,1,Day,7/31/14 16:10,23.7
150.073,MYSE,8443,2014/08/01,2014/07/31,16:10:52,1,Day,7/31/14 16:10,23.7
150.073,MYSE,8443,2014/08/01,2014/07/31,16:11:37,1,Day,7/31/14 16:11,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,16:11:39,1,Day,7/31/14 16:11,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:11:42,1,Day,7/31/14 16:11,22.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:12:28,1,Day,7/31/14 16:12,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:12:31,1,Day,7/31/14 16:12,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:13:17,1,Day,7/31/14 16:13,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:13:20,1,Day,7/31/14 16:13,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:13:23,1,Day,7/31/14 16:13,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:14:07,1,Day,7/31/14 16:14,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:14:09,1,Day,7/31/14 16:14,22.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:14:12,1,Day,7/31/14 16:14,22.2
150.073,MYSE,8443,2014/08/01,2014/07/31,16:14:58,1,Day,7/31/14 16:14,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,16:15:00,1,Day,7/31/14 16:15,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,16:15:03,1,Day,7/31/14 16:15,22.5
150.073,MYSE,8443,2014/08/01,2014/07/31,16:15:47,1,Day,7/31/14 16:15,21
150.073,MYSE,8443,2014/08/01,2014/07/31,16:15:50,1,Day,7/31/14 16:15,21
150.073,MYSE,8443,2014/08/01,2014/07/31,16:15:53,1,Day,7/31/14 16:15,20.9
150.073,MYSE,8443,2014/08/01,2014/07/31,16:16:39,1,Day,7/31/14 16:16,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:16:41,1,Day,7/31/14 16:16,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:17:28,1,Day,7/31/14 16:17,21
150.073,MYSE,8443,2014/08/01,2014/07/31,16:17:30,1,Day,7/31/14 16:17,21
150.073,MYSE,8443,2014/08/01,2014/07/31,16:17:33,1,Day,7/31/14 16:17,20.9
150.073,MYSE,8443,2014/08/01,2014/07/31,16:18:19,1,Day,7/31/14 16:18,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,16:18:22,1,Day,7/31/14 16:18,21.2
150.073,MYSE,8443,2014/08/01,2014/07/31,16:18:24,1,Day,7/31/14 16:18,21.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:19:07,1,Day,7/31/14 16:19,20.7
150.073,MYSE,8443,2014/08/01,2014/07/31,16:19:10,1,Day,7/31/14 16:19,20.7
150.073,MYSE,8443,2014/08/01,2014/07/31,16:19:13,1,Day,7/31/14 16:19,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:19:59,1,Day,7/31/14 16:19,21
150.073,MYSE,8443,2014/08/01,2014/07/31,16:20:02,1,Day,7/31/14 16:20,21
150.073,MYSE,8443,2014/08/01,2014/07/31,16:20:50,1,Day,7/31/14 16:20,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:20:53,1,Day,7/31/14 16:20,21.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:21:39,1,Day,7/31/14 16:21,21.7
150.073,MYSE,8443,2014/08/01,2014/07/31,16:21:42,1,Day,7/31/14 16:21,21.6
150.073,MYSE,8443,2014/08/01,2014/07/31,16:22:27,1,Day,7/31/14 16:22,21.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:22:30,1,Day,7/31/14 16:22,21
150.073,MYSE,8443,2014/08/01,2014/07/31,16:22:33,1,Day,7/31/14 16:22,21
150.073,MYSE,8443,2014/08/01,2014/07/31,16:23:18,1,Day,7/31/14 16:23,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:23:21,1,Day,7/31/14 16:23,21.3
150.073,MYSE,8443,2014/08/01,2014/07/31,16:23:24,1,Day,7/31/14 16:23,21.4
150.073,MYSE,8443,2014/08/01,2014/07/31,16:24:09,1,Day,7/31/14 16:24,21.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:24:12,1,Day,7/31/14 16:24,21.1
150.073,MYSE,8443,2014/08/01,2014/07/31,16:24:58,1,Day,7/31/14 16:24,20.8
150.073,MYSE,8443,2014/08/01,2014/07/31,16:25:01,1,Day,7/31/14 16:25,20.7
150.073,MYSE,8443,2014/08/01,2014/07/31,16:25:04,1,Day,7/31/14 16:25,20.7
