Bat,Tree,HOBO,Date_Time,Temp_F,Temp_C,High-Res Temp (*F) c:1 2,High-Res Temp (*C) c:1 2,Dew Point (*F) c:1 3,Dew Point (*C) c:1 3,Abs Humidity (gm/M3) c:1 3,RH (%) c:3
151.227,GSM2014-13,861143,07/31/14 18:04:27.0,73.15,22.86,73.41,23,68.88,20.49,17.6,86.5
151.227,GSM2014-13,861143,07/31/14 18:34:27.0,73.15,22.86,72.97,22.76,68.1,20.05,17.2,84.2
151.227,GSM2014-13,861143,07/31/14 19:04:27.0,73.15,22.86,72.89,22.72,68.58,20.32,17.4,85.6
151.227,GSM2014-13,861143,07/31/14 19:34:27.0,72.46,22.48,72.71,22.62,69.46,20.81,18,90.3
151.227,GSM2014-13,861143,07/31/14 20:04:27.0,72.46,22.48,72.28,22.38,69.88,21.04,18.3,91.6
151.227,GSM2014-13,861143,07/31/14 20:34:27.0,71.77,22.09,71.47,21.93,69.94,21.08,18.3,94
151.227,GSM2014-13,861143,07/31/14 21:04:27.0,70.39,21.33,70.39,21.33,69.04,20.58,17.8,95.5
151.227,GSM2014-13,861143,07/31/14 21:34:27.0,69.71,20.95,69.49,20.83,68.7,20.39,17.6,96.6
151.227,GSM2014-13,861143,07/31/14 22:04:27.0,68.33,20.19,68.5,20.28,67.66,19.81,17.1,97.7
151.227,GSM2014-13,861143,07/31/14 22:34:27.0,67.65,19.81,67.82,19.9,67.18,19.55,16.8,98.4
151.227,GSM2014-13,861143,07/31/14 23:04:27.0,67.65,19.81,67.35,19.64,67.3,19.61,16.9,98.8
151.227,GSM2014-13,861143,07/31/14 23:34:27.0,66.96,19.42,66.75,19.3,66.7,19.28,16.5,99.1
151.227,GSM2014-13,861143,08/01/14 00:04:27.0,66.28,19.04,66.32,19.07,66.22,19.01,16.3,99.8
151.227,GSM2014-13,861143,08/01/14 00:34:27.0,65.59,18.66,65.93,18.85,65.54,18.63,15.9,99.8
151.227,GSM2014-13,861143,08/01/14 01:04:27.0,65.59,18.66,65.51,18.61,65.6,18.66,16,100.1
151.227,GSM2014-13,861143,08/01/14 01:34:27.0,64.91,18.28,65.21,18.45,64.9,18.28,15.6,100.1
151.227,GSM2014-13,861143,08/01/14 02:04:27.0,64.91,18.28,64.74,18.19,64.9,18.28,15.6,100.1
151.227,GSM2014-13,861143,08/01/14 02:34:27.0,64.22,17.9,64.26,17.92,64.22,17.9,15.3,100.1
151.227,GSM2014-13,861143,08/01/14 03:04:27.0,63.54,17.52,63.88,17.71,63.54,17.52,14.9,100.5
151.227,GSM2014-13,861143,08/01/14 03:34:27.0,63.54,17.52,63.45,17.47,63.54,17.52,14.9,100.5
151.227,GSM2014-13,861143,08/01/14 04:04:27.0,62.85,17.14,63.02,17.24,62.86,17.14,14.6,100.1
151.227,GSM2014-13,861143,08/01/14 04:34:27.0,62.85,17.14,62.55,16.97,62.86,17.14,14.6,100.1
151.227,GSM2014-13,861143,08/01/14 05:04:27.0,62.17,16.76,62.08,16.71,62.16,16.76,14.3,100.1
151.227,GSM2014-13,861143,08/01/14 05:34:27.0,61.48,16.38,61.82,16.57,61.48,16.38,13.9,100.5
151.227,GSM2014-13,861143,08/01/14 06:04:27.0,61.48,16.38,61.61,16.45,61.48,16.38,13.9,100.5
151.227,GSM2014-13,861143,08/01/14 06:34:27.0,61.48,16.38,61.61,16.45,61.48,16.38,13.9,100.5
151.227,GSM2014-13,861143,08/01/14 07:04:27.0,61.48,16.38,61.61,16.45,61.48,16.38,13.9,100.5
151.227,GSM2014-13,861143,08/01/14 07:34:27.0,62.17,16.76,61.91,16.62,62.16,16.76,14.3,100.8
151.227,GSM2014-13,861143,08/01/14 08:04:27.0,62.17,16.76,62.51,16.95,62.16,16.76,14.3,100.5
151.227,GSM2014-13,861143,08/01/14 08:34:27.0,63.54,17.52,63.28,17.38,63.54,17.52,14.9,100.1
151.227,GSM2014-13,861143,08/01/14 09:04:27.0,64.22,17.9,64.56,18.09,64.08,17.82,15.2,99.5
151.227,GSM2014-13,861143,08/01/14 09:34:27.0,66.28,19.04,66.62,19.23,65.2,18.44,15.7,96.3
151.227,GSM2014-13,861143,08/01/14 10:04:27.0,69.71,20.95,69.58,20.88,67.02,19.46,16.6,91.2
151.227,GSM2014-13,861143,08/01/14 10:34:27.0,71.77,22.09,72.11,22.28,67.36,19.64,16.8,86
151.227,GSM2014-13,861143,08/01/14 11:04:27.0,73.84,23.24,73.92,23.29,68.46,20.25,17.4,83.3
151.227,GSM2014-13,861143,08/01/14 11:34:27.0,75.22,24.01,75.4,24.11,67.06,19.48,16.5,75.8
151.227,GSM2014-13,861143,08/01/14 12:04:27.0,77.31,25.17,77.44,25.24,66.48,19.15,16.1,69.3
151.227,GSM2014-13,861143,08/01/14 12:34:27.0,78.01,25.56,77.83,25.46,68.36,20.2,17.2,72.3
151.227,GSM2014-13,861143,08/01/14 13:04:27.0,78.01,25.56,77.75,25.41,67.56,19.75,16.7,70.3
151.227,GSM2014-13,861143,08/01/14 13:34:27.0,80.82,27.12,80.78,27.1,69.18,20.66,17.6,67.8
151.227,GSM2014-13,861143,08/01/14 14:04:27.0,79.41,26.34,79.19,26.22,69.72,20.95,17.9,72.3
151.227,GSM2014-13,861143,08/01/14 14:34:27.0,82.24,27.91,82.02,27.79,64.66,18.15,15,55.4
151.227,GSM2014-13,861143,08/01/14 15:04:27.0,78.71,25.95,78.93,26.07,63.94,17.75,14.7,60.6
151.227,GSM2014-23,861143,08/01/14 15:34:27.0,80.82,27.12,80.64,27.02,64.16,17.87,14.8,57
151.227,GSM2014-23,861143,08/01/14 16:04:27.0,80.12,26.73,80.07,26.71,65.02,18.35,15.2,60.1
151.227,GSM2014-23,861143,08/01/14 16:34:27.0,79.41,26.34,79.67,26.49,66.98,19.43,16.3,65.8
151.227,GSM2014-23,861143,08/01/14 17:04:27.0,80.12,26.73,80.11,26.73,67.64,19.8,16.7,65.8
151.227,GSM2014-23,861143,08/01/14 17:34:27.0,80.12,26.73,80.47,26.93,68.08,20.04,16.9,66.8
151.227,GSM2014-23,861143,08/01/14 18:04:27.0,78.01,25.56,77.79,25.44,67.34,19.64,16.6,69.8
151.227,GSM2014-23,861143,08/01/14 18:34:27.0,77.31,25.17,77.48,25.27,69.08,20.6,17.6,75.8
151.227,GSM2014-23,861143,08/01/14 19:04:27.0,76.62,24.79,76.57,24.76,70.34,21.3,18.4,81
151.227,GSM2014-23,861143,08/01/14 19:34:27.0,75.92,24.4,75.7,24.28,69.84,21.03,18.1,81.5
151.227,GSM2014-23,861143,08/01/14 20:04:27.0,74.53,23.63,74.27,23.48,69.3,20.73,17.8,83.8
151.747,GSM2014-23,861143,08/01/14 20:34:27.0,73.15,22.86,72.89,22.72,68.7,20.39,17.5,86
151.747,GSM2014-23,861143,08/01/14 21:04:27.0,71.77,22.09,71.9,22.16,68.64,20.36,17.5,89.9
151.747,GSM2014-23,861143,08/01/14 21:34:27.0,71.08,21.71,70.91,21.61,68.26,20.14,17.3,90.8
151.747,GSM2014-23,861143,08/01/14 22:04:27.0,70.39,21.33,70.13,21.19,68.46,20.25,17.5,93.6
151.747,GSM2014-23,861143,08/01/14 22:34:27.0,69.02,20.57,69.36,20.76,67.34,19.64,16.9,94.4
151.747,GSM2014-23,861143,08/01/14 23:04:27.0,69.02,20.57,68.76,20.42,67.68,19.82,17.1,95.5
151.747,GSM2014-23,861143,08/01/14 23:34:27.0,68.33,20.19,68.5,20.28,67.12,19.51,16.7,95.9
151.747,GSM2014-23,861143,08/02/14 00:04:27.0,68.33,20.19,68.25,20.14,67.32,19.63,16.9,96.6
151.747,GSM2014-23,861143,08/02/14 00:34:27.0,67.65,19.81,67.99,19.99,66.76,19.31,16.6,97
151.747,GSM2014-23,861143,08/02/14 01:04:27.0,67.65,19.81,67.86,19.92,66.98,19.43,16.7,97.7
151.747,GSM2014-23,861143,08/02/14 01:34:27.0,67.65,19.81,67.65,19.8,66.98,19.43,16.7,97.7
151.747,GSM2014-23,861143,08/02/14 02:04:27.0,67.65,19.81,67.39,19.66,66.98,19.43,16.7,97.7
151.747,GSM2014-23,861143,08/02/14 02:34:27.0,66.96,19.42,67.26,19.59,66.5,19.17,16.4,98.4
151.747,GSM2014-23,861143,08/02/14 03:04:27.0,66.96,19.42,67.13,19.52,66.5,19.17,16.4,98.4
151.747,GSM2014-23,861143,08/02/14 03:34:27.0,66.96,19.42,67,19.45,66.5,19.17,16.4,98.4
151.747,GSM2014-23,861143,08/02/14 04:04:27.0,66.96,19.42,67.05,19.47,66.62,19.23,16.5,98.8
151.747,GSM2014-23,861143,08/02/14 04:34:27.0,66.96,19.42,66.83,19.35,66.82,19.34,16.6,99.5
151.747,GSM2014-23,861143,08/02/14 05:04:27.0,66.28,19.04,66.58,19.21,66.28,19.04,16.3,100.1
151.747,GSM2014-23,861143,08/02/14 05:34:27.0,66.28,19.04,66.49,19.16,66.28,19.04,16.3,100.8
151.747,GSM2014-23,861143,08/02/14 06:04:27.0,66.28,19.04,66.28,19.04,66.28,19.04,16.3,101.1
151.747,GSM2014-23,861143,08/02/14 06:34:27.0,66.28,19.04,66.28,19.04,66.28,19.04,16.3,101.1
151.747,GSM2014-23,861143,08/02/14 07:04:27.0,66.28,19.04,66.11,18.95,66.28,19.04,16.3,101.1
151.747,GSM2014-23,861143,08/02/14 07:34:27.0,66.28,19.04,66.19,18.99,66.28,19.04,16.3,101.4
151.747,GSM2014-23,861143,08/02/14 08:04:27.0,66.28,19.04,66.49,19.16,66.28,19.04,16.3,101.4
151.747,GSM2014-23,861143,08/02/14 08:34:27.0,66.96,19.42,66.92,19.4,66.96,19.42,16.7,101.4
151.747,GSM2014-23,861143,08/02/14 09:04:27.0,67.65,19.81,67.39,19.66,67.64,19.81,17.1,101.1
151.747,GSM2014-23,861143,08/02/14 09:34:27.0,68.33,20.19,68.08,20.04,68.34,20.19,17.5,101.1
151.747,GSM2014-23,861143,08/02/14 10:04:27.0,68.33,20.19,68.68,20.38,68.34,20.19,17.5,101.4
.,.,861143,08/02/14 10:34:27.0,70.39,21.33,70.31,21.28,70.4,21.33,18.7,101.1
.,.,861143,08/02/14 11:04:27.0,70.39,21.33,70.52,21.4,70.4,21.33,18.7,101.4
.,.,861143,08/02/14 11:34:27.0,72.46,22.48,72.41,22.45,72.32,22.39,19.8,99.5
.,.,861143,08/02/14 12:04:27.0,74.53,23.63,74.44,23.58,73.74,23.19,20.7,97.4
151.227,GSM2014-24,861143,08/02/14 12:34:27.0,77.31,25.17,77.22,25.12,70.88,21.6,18.7,80.6
151.227,GSM2014-24,861143,08/02/14 13:04:27.0,78.01,25.56,78.18,25.66,69.74,20.97,18,75.8
151.227,GSM2014-24,861143,08/02/14 13:34:27.0,80.12,26.73,79.85,26.58,70.6,21.44,18.5,72.8
151.227,GSM2014-24,861143,08/02/14 14:04:27.0,78.71,25.95,78.58,25.88,69.64,20.91,17.9,73.8
151.227,GSM2014-24,861143,08/02/14 14:34:27.0,81.53,27.52,81.66,27.59,69.64,20.91,17.8,67.3
151.227,GSM2014-24,861143,08/02/14 15:04:27.0,82.95,28.31,82.73,28.18,70.54,21.42,18.3,66.3
151.227,GSM2014-24,861143,08/02/14 15:34:27.0,83.67,28.7,83.44,28.58,69.58,20.88,17.7,62.7
151.227,GSM2014-24,861143,08/02/14 16:04:27.0,80.12,26.73,79.89,26.61,68.3,20.16,17.1,67.3
151.227,GSM2014-24,861143,08/02/14 16:34:27.0,79.41,26.34,79.19,26.22,69.92,21.06,18.1,72.8
151.227,GSM2014-24,861143,08/02/14 17:04:27.0,78.71,25.95,78.97,26.1,68.22,20.12,17.1,70.3
151.227,GSM2014-24,861143,08/02/14 17:34:27.0,79.41,26.34,79.19,26.22,69.3,20.73,17.7,71.3
151.227,GSM2014-24,861143,08/02/14 18:04:27.0,78.71,25.95,78.67,25.93,69.24,20.69,17.7,72.8
151.227,GSM2014-24,861143,08/02/14 18:34:27.0,77.31,25.17,77.66,25.37,68.68,20.38,17.4,74.8
151.227,GSM2014-24,861143,08/02/14 19:04:27.0,76.62,24.79,76.57,24.76,71.8,22.11,19.3,85.1
151.227,GSM2014-24,861143,08/02/14 19:34:27.0,75.92,24.4,75.83,24.35,71.6,22,19.2,86.5
151.227,GSM2014-24,861143,08/02/14 20:04:27.0,75.22,24.01,75.57,24.21,68.84,20.47,17.5,80.6
151.227,GSM2014-24,861143,08/02/14 20:34:27.0,73.15,22.86,73.23,22.91,68.26,20.15,17.3,84.7
151.227,GSM2014-24,861143,08/02/14 21:04:27.0,71.08,21.71,70.99,21.66,68.1,20.05,17.2,90.3
151.227,GSM2014-24,861143,08/02/14 21:34:27.0,69.71,20.95,69.45,20.8,68.24,20.13,17.4,95.1
151.227,GSM2014-24,861143,08/02/14 22:04:27.0,68.33,20.19,68.08,20.04,67.56,19.76,17,97.4
151.227,GSM2014-24,861143,08/02/14 22:34:27.0,66.96,19.42,67.05,19.47,66.5,19.17,16.4,98.4
151.227,GSM2014-24,861143,08/02/14 23:04:27.0,66.28,19.04,66.19,18.99,66.14,18.96,16.2,99.5
151.227,GSM2014-24,861143,08/02/14 23:34:27.0,66.28,19.04,66.15,18.97,66.22,19.01,16.3,99.8
151.227,GSM2014-24,861143,08/03/14 00:04:27.0,66.96,19.42,67,19.45,65.06,18.37,15.6,93.6
151.227,GSM2014-24,861143,08/03/14 00:34:27.0,66.96,19.42,66.96,19.42,65.64,18.69,15.9,95.5
151.227,GSM2014-24,861143,08/03/14 01:04:27.0,66.96,19.42,66.66,19.26,66.2,19,16.3,97.4
151.227,GSM2014-24,861143,08/03/14 01:34:27.0,66.28,19.04,66.02,18.9,65.94,18.85,16.1,98.8
151.227,GSM2014-24,861143,08/03/14 02:04:27.0,65.59,18.66,65.63,18.69,65.6,18.66,16,100.1
151.227,GSM2014-24,861143,08/03/14 02:34:27.0,65.59,18.66,65.55,18.64,65.6,18.66,16,100.8
151.227,GSM2014-24,861143,08/03/14 03:04:27.0,65.59,18.66,65.33,18.52,65.6,18.66,16,100.8
151.227,GSM2014-24,861143,08/03/14 03:34:27.0,64.91,18.28,64.99,18.33,64.9,18.28,15.6,100.8
151.227,GSM2014-24,861143,08/03/14 04:04:27.0,64.22,17.9,64.48,18.04,64.22,17.9,15.3,100.8
151.227,GSM2014-24,861143,08/03/14 04:34:27.0,64.22,17.9,63.92,17.73,64.22,17.9,15.3,101.1
151.227,GSM2014-24,861143,08/03/14 05:04:27.0,63.54,17.52,63.28,17.38,63.54,17.52,14.9,101.1
151.227,GSM2014-24,861143,08/03/14 05:34:27.0,62.85,17.14,62.59,17,62.86,17.14,14.6,100.8
151.227,GSM2014-24,861143,08/03/14 06:04:27.0,62.17,16.76,62,16.66,62.16,16.76,14.3,100.8
151.227,GSM2014-24,861143,08/03/14 06:34:27.0,61.48,16.38,61.44,16.35,61.48,16.38,13.9,101.1
151.227,GSM2014-24,861143,08/03/14 07:04:27.0,60.8,16,61.05,16.14,60.8,16,13.6,101.4
151.227,GSM2014-24,861143,08/03/14 07:34:27.0,60.8,16,60.75,15.97,60.8,16,13.6,101.1
151.227,GSM2014-24,861143,08/03/14 08:04:27.0,60.8,16,60.92,16.07,60.8,16,13.6,101.4
151.227,GSM2014-24,861143,08/03/14 08:34:27.0,62.17,16.76,61.87,16.59,62.16,16.76,14.3,101.4
151.227,GSM2014-24,861143,08/03/14 09:04:27.0,63.54,17.52,63.79,17.66,63.54,17.52,14.9,101.1
151.227,GSM2014-24,861143,08/03/14 09:34:27.0,66.28,19.04,66.45,19.14,65.28,18.49,15.8,96.6
151.227,GSM2014-24,861143,08/03/14 10:04:27.0,69.02,20.57,69.28,20.71,65.8,18.78,16,89.5
151.227,GSM2014-24,861143,08/03/14 10:34:27.0,71.77,22.09,71.51,21.95,65.48,18.6,15.7,80.6
151.227,GSM2014-13,861143,08/03/14 11:04:27.0,73.84,23.24,73.88,23.27,68.94,20.52,17.6,84.7
151.227,GSM2014-13,861143,08/03/14 11:34:27.0,75.22,24.01,75.4,24.11,68.3,20.16,17.2,79.1
151.227,GSM2014-13,861143,08/03/14 12:04:27.0,78.01,25.56,77.83,25.46,67.96,19.98,16.9,71.3
151.227,GSM2014-13,861143,08/03/14 12:34:27.0,78.71,25.95,78.58,25.88,68.42,20.24,17.2,70.8
151.227,GSM2014-13,861143,08/03/14 13:04:27.0,80.12,26.73,80.47,26.93,65.74,18.74,15.6,61.6
151.227,GSM2014-13,861143,08/03/14 13:34:27.0,83.67,28.7,83.49,28.6,68.6,20.33,17.1,60.6
151.227,GSM2014-13,861143,08/03/14 14:04:27.0,81.53,27.52,81.88,27.71,66.82,19.35,16.2,61.1
151.227,GSM2014-13,861143,08/03/14 14:34:27.0,81.53,27.52,81.75,27.64,65.32,18.51,15.4,58
151.227,GSM2014-13,861143,08/03/14 15:04:27.0,81.53,27.52,81.71,27.61,66.58,19.22,16,60.6
151.227,GSM2014-13,861143,08/03/14 15:34:27.0,80.82,27.12,81.13,27.29,63.36,17.42,14.3,55.4
151.227,GSM2014-13,861143,08/03/14 16:04:27.0,80.82,27.12,80.91,27.17,65.92,18.85,15.7,60.6
151.227,GSM2014-13,861143,08/03/14 16:34:27.0,81.53,27.52,81.35,27.42,66.58,19.22,16,60.6
151.227,GSM2014-13,861143,08/03/14 17:04:27.0,80.82,27.12,80.91,27.17,66.9,19.39,16.2,62.7
151.227,GSM2014-13,861143,08/03/14 17:34:27.0,80.12,26.73,79.81,26.56,66.92,19.4,16.3,64.2
151.227,GSM2014-13,861143,08/03/14 18:04:27.0,78.71,25.95,78.53,25.85,65.38,18.54,15.5,63.7
151.227,GSM2014-13,861143,08/03/14 18:34:27.0,77.31,25.17,77.4,25.22,65.84,18.8,15.8,67.8
151.227,GSM2014-13,861143,08/03/14 19:04:27.0,76.62,24.79,76.39,24.66,64.54,18.07,15.1,66.3
151.227,GSM2014-13,861143,08/03/14 19:34:27.0,75.22,24.01,75.27,24.04,64.88,18.27,15.3,70.3
151.227,GSM2014-13,861143,08/03/14 20:04:27.0,73.84,23.24,74.01,23.34,65.92,18.84,15.9,76.3
151.227,GSM2014-13,861143,08/03/14 20:34:27.0,72.46,22.48,72.24,22.36,65.28,18.49,15.6,78.2
151.227,GSM2014-13,861143,08/03/14 21:04:27.0,70.39,21.33,70.52,21.4,64.14,17.86,15,80.6
151.227,GSM2014-13,861143,08/03/14 21:34:27.0,69.02,20.57,69.1,20.61,64.66,18.14,15.4,86
151.227,GSM2014-13,861143,08/03/14 22:04:27.0,67.65,19.81,67.95,19.97,64.2,17.89,15.1,88.7
151.227,GSM2014-13,861143,08/03/14 22:34:27.0,66.96,19.42,67.05,19.47,64.02,17.79,15.1,90.3
151.227,GSM2014-13,861143,08/03/14 23:04:27.0,66.28,19.04,66.19,18.99,63.76,17.64,15,91.6
151.227,GSM2014-13,861143,08/03/14 23:34:27.0,65.59,18.66,65.42,18.57,63.46,17.47,14.8,92.8
151.227,GSM2014-13,861143,08/04/14 00:04:27.0,64.91,18.28,64.69,18.16,63.02,17.23,14.6,93.6
151.227,GSM2014-13,861143,08/04/14 00:34:27.0,63.54,17.52,63.71,17.62,62.02,16.68,14.1,94.8
151.227,GSM2014-13,861143,08/04/14 01:04:27.0,62.85,17.14,63.11,17.28,61.78,16.55,14,96.3
151.227,GSM2014-13,861143,08/04/14 01:34:27.0,62.85,17.14,62.85,17.14,61.66,16.48,14,95.9
151.227,GSM2014-13,861143,08/04/14 02:04:27.0,62.17,16.76,62.12,16.74,61.1,16.17,13.7,96.3
151.227,GSM2014-13,861143,08/04/14 02:34:27.0,61.48,16.38,61.31,16.28,60.62,15.9,13.5,97
151.227,GSM2014-13,861143,08/04/14 03:04:27.0,60.8,16,60.58,15.88,60.26,15.7,13.4,98.1
151.227,GSM2014-13,861143,08/04/14 03:34:27.0,60.11,15.62,60.06,15.59,59.78,15.43,13.1,98.8
151.227,GSM2014-13,861143,08/04/14 04:04:27.0,59.42,15.23,59.59,15.33,59.28,15.16,12.9,99.5
151.227,GSM2014-13,861143,08/04/14 04:34:27.0,59.42,15.23,59.25,15.14,59.28,15.16,12.9,99.5
151.227,GSM2014-13,861143,08/04/14 05:04:27.0,58.73,14.85,58.99,14.99,58.74,14.85,12.7,100.1
151.227,GSM2014-13,861143,08/04/14 05:34:27.0,59.42,15.23,59.12,15.07,59.42,15.23,13,100.1
151.227,GSM2014-13,861143,08/04/14 06:04:27.0,58.73,14.85,59.03,15.02,58.74,14.85,12.7,100.1
151.227,GSM2014-13,861143,08/04/14 06:34:27.0,58.73,14.85,58.69,14.83,58.74,14.85,12.7,100.1
151.227,GSM2014-13,861143,08/04/14 07:04:27.0,58.73,14.85,58.6,14.78,58.74,14.85,12.7,100.5
151.227,GSM2014-13,861143,08/04/14 07:34:27.0,58.73,14.85,58.77,14.87,58.74,14.85,12.7,100.5
151.227,GSM2014-13,861143,08/04/14 08:04:27.0,59.42,15.23,59.16,15.09,59.42,15.23,13,100.5
151.227,GSM2014-13,861143,08/04/14 08:34:27.0,60.11,15.62,59.85,15.47,60.1,15.62,13.3,100.8
151.227,GSM2014-13,861143,08/04/14 09:04:27.0,61.48,16.38,61.69,16.5,61.48,16.38,13.9,100.8
151.227,GSM2014-13,861143,08/04/14 09:34:27.0,64.22,17.9,64.18,17.88,64.22,17.9,15.3,100.5
151.227,GSM2014-13,861143,08/04/14 10:04:27.0,66.96,19.42,67.18,19.54,66.2,19,16.3,97.4
151.227,GSM2014-13,861143,08/04/14 10:34:27.0,70.39,21.33,70.56,21.42,66.3,19.06,16.2,86.9
151.227,GSM2014-13,861143,08/04/14 11:04:27.0,73.15,22.86,72.93,22.74,67.32,19.62,16.7,82
151.227,GSM2014-13,861143,08/04/14 11:34:27.0,74.53,23.63,74.83,23.8,66.58,19.21,16.2,76.3
151.227,GSM2014-13,861143,08/04/14 12:04:27.0,77.31,25.17,77.05,25.03,65.84,18.8,15.8,67.8
151.227,GSM2014-13,861143,08/04/14 12:34:27.0,77.31,25.17,77.44,25.24,63.82,17.68,14.7,63.2
151.227,GSM2014-13,861143,08/04/14 13:04:27.0,80.12,26.73,80.2,26.78,64.24,17.92,14.8,58.5
151.227,GSM2014-13,861143,08/04/14 13:34:27.0,83.67,28.7,83.4,28.55,67.56,19.76,16.5,58.5
151.227,GSM2014-13,861143,08/04/14 14:04:27.0,81.53,27.52,81.84,27.69,66.34,19.08,15.9,60.1
151.227,GSM2014-13,861143,08/04/14 14:34:27.0,82.24,27.91,82.51,28.06,66.24,19.02,15.8,58.5
151.227,GSM2014-13,861143,08/04/14 15:04:27.0,82.24,27.91,82.24,27.91,63.82,17.68,14.6,53.8
.,.,861143,08/04/14 15:34:27.0,83.67,28.7,83.98,28.88,64.88,18.27,15.1,53.3
151.227,GSM2014-25,861143,08/04/14 16:04:27.0,82.95,28.31,82.64,28.13,63.68,17.6,14.5,52.3
151.227,GSM2014-25,861143,08/04/14 16:34:27.0,81.53,27.52,81.66,27.59,64,17.78,14.7,55.4
151.227,GSM2014-25,861143,08/04/14 17:04:27.0,80.82,27.12,81.13,27.29,63.36,17.42,14.3,55.4
151.227,GSM2014-25,861143,08/04/14 17:34:27.0,80.12,26.73,80.2,26.78,60.8,16,13.1,51.8
151.227,GSM2014-25,861143,08/04/14 18:04:27.0,79.41,26.34,79.72,26.51,61.52,16.4,13.5,54.4
151.227,GSM2014-25,861143,08/04/14 18:34:27.0,78.71,25.95,78.8,26,61.14,16.19,13.3,54.9
151.227,GSM2014-25,861143,08/04/14 19:04:27.0,78.01,25.56,77.92,25.51,62.04,16.69,13.8,58
151.227,GSM2014-25,861143,08/04/14 19:34:27.0,77.31,25.17,77,25,60.9,16.05,13.2,57
151.227,GSM2014-25,861143,08/04/14 20:04:27.0,75.92,24.4,75.96,24.42,61.08,16.16,13.4,60.1
151.227,GSM2014-25,861143,08/04/14 20:34:27.0,74.53,23.63,74.23,23.46,62.98,17.21,14.3,67.3
151.227,GSM2014-25,861143,08/04/14 21:04:27.0,72.46,22.48,72.2,22.33,64.58,18.1,15.2,76.3
151.227,GSM2014-25,861143,08/04/14 21:34:27.0,70.39,21.33,70.39,21.33,63.78,17.66,14.9,79.6
151.227,GSM2014-25,861143,08/04/14 22:04:27.0,69.02,20.57,69.28,20.71,63.6,17.56,14.8,82.9
151.227,GSM2014-25,861143,08/04/14 22:34:27.0,67.65,19.81,67.9,19.95,63.48,17.49,14.8,86.5
151.227,GSM2014-25,861143,08/04/14 23:04:27.0,66.96,19.42,66.83,19.35,63.1,17.28,14.6,87.4
151.227,GSM2014-25,861143,08/04/14 23:34:27.0,66.28,19.04,66.45,19.14,62.42,16.9,14.3,87.4
151.227,GSM2014-25,861143,08/05/14 00:04:27.0,65.59,18.66,65.85,18.8,62.16,16.76,14.2,88.7
151.227,GSM2014-25,861143,08/05/14 00:34:27.0,65.59,18.66,65.29,18.5,62.42,16.9,14.3,89.5
151.227,GSM2014-25,861143,08/05/14 01:04:27.0,64.22,17.9,64.56,18.09,61.6,16.45,13.9,91.2
151.227,GSM2014-25,861143,08/05/14 01:34:27.0,64.22,17.9,64.05,17.81,62.1,16.72,14.2,92.8
151.227,GSM2014-25,861143,08/05/14 02:04:27.0,63.54,17.52,63.45,17.47,61.66,16.48,14,93.6
151.227,GSM2014-25,861143,08/05/14 02:34:27.0,62.85,17.14,62.94,17.19,60.98,16.1,13.7,93.6
151.227,GSM2014-25,861143,08/05/14 03:04:27.0,62.85,17.14,62.85,17.14,61.22,16.23,13.8,94.4
151.227,GSM2014-25,861143,08/05/14 03:34:27.0,62.85,17.14,62.72,17.07,61.22,16.23,13.8,94.4
151.227,GSM2014-25,861143,08/05/14 04:04:27.0,62.17,16.76,62.42,16.9,60.86,16.04,13.6,95.5
151.227,GSM2014-25,861143,08/05/14 04:34:27.0,62.17,16.76,62.04,16.69,60.86,16.04,13.6,95.5
151.227,GSM2014-25,861143,08/05/14 05:04:27.0,61.48,16.38,61.69,16.5,60.42,15.79,13.4,96.3
151.227,GSM2014-25,861143,08/05/14 05:34:27.0,61.48,16.38,61.57,16.43,60.5,15.84,13.5,96.6
151.227,GSM2014-25,861143,08/05/14 06:04:27.0,61.48,16.38,61.31,16.28,60.62,15.9,13.5,97
151.227,GSM2014-25,861143,08/05/14 06:34:27.0,60.8,16,61.05,16.14,60.06,15.59,13.3,97.4
151.227,GSM2014-25,861143,08/05/14 07:04:27.0,60.8,16,60.92,16.07,59.82,15.46,13.2,96.6
151.227,GSM2014-25,861143,08/05/14 07:34:27.0,60.8,16,60.88,16.04,60.14,15.63,13.3,97.7
151.227,GSM2014-25,861143,08/05/14 08:04:27.0,60.8,16,61.01,16.12,60.34,15.75,13.4,98.4
151.227,GSM2014-25,861143,08/05/14 08:34:27.0,62.17,16.76,62.04,16.69,62.02,16.68,14.2,99.5
151.227,GSM2014-25,861143,08/05/14 09:04:27.0,64.22,17.9,64.22,17.9,64.16,17.87,15.2,99.8
151.227,GSM2014-25,861143,08/05/14 09:34:27.0,65.59,18.66,65.93,18.85,64.4,18,15.3,95.9
151.227,GSM2014-25,861143,08/05/14 10:04:27.0,67.65,19.81,67.95,19.97,65.48,18.61,15.8,92.8
151.227,GSM2014-25,861143,08/05/14 10:34:27.0,70.39,21.33,70.56,21.42,66.18,18.98,16.1,86.5
151.227,GSM2014-25,861143,08/05/14 11:04:27.0,73.15,22.86,73.15,22.86,66.64,19.25,16.3,80.1
151.227,GSM2014-25,861143,08/05/14 11:34:27.0,75.22,24.01,75.09,23.94,66.48,19.16,16.2,74.3
151.227,GSM2014-25,861143,08/05/14 12:04:27.0,76.62,24.79,76.44,24.69,67.42,19.68,16.7,73.3
